group_id,girl,kind,idx,n_lines,id,path_id,field_path,text
QuestionIncorrect,,Question,6,13,ca14487427cf,9020,lineSets[0].lines[1].dialogLine[9].text,···Master you need to brush up on your cat knowledge.
QuestionIncorrect,,Question,7,13,551900b6a3a9,9020,lineSets[0].lines[1].dialogLine[10].text,I'm afraid that's not the answer.
QuestionIncorrect,,Question,8,13,bef6e1225933,9020,lineSets[0].lines[1].dialogLine[11].text,I'm sure these girls would be thrilled to know you can't remember the smallest things about them.
QuestionIncorrect,,Question,9,13,faffe2ab1432,9020,lineSets[0].lines[2].dialogLine[8].text,"Ummmmm, not quite."
QuestionIncorrect,,Question,10,13,1d23957b49f0,9020,lineSets[0].lines[2].dialogLine[9].text,···Wait...····· is that right?····· No... I don't think so.
QuestionIncorrect,,Question,11,13,88a96cc738d1,9020,lineSets[0].lines[2].dialogLine[10].text,*aaaaccc*·····Typical earthling...
QuestionIncorrect,,Question,12,13,18fc1df434bd,9020,lineSets[0].lines[2].dialogLine[11].text,How did you ever get this far with answers like that?
QuestionIntro,,Question,0,61,d90601482719,9021,lineSets[0].label,question intro
QuestionIntro,,Question,1,61,242a06202240,9021,lineSets[0].lines[0].dialogLine[0].text,Hey!····· Question...
QuestionIntro,,Question,2,61,93b72824e15e,9021,lineSets[0].lines[0].dialogLine[1].text,"So, hey,··· question..."
QuestionIntro,,Question,3,61,b64ba3628a67,9021,lineSets[0].lines[0].dialogLine[2].text,"Hey,····· question for ya!"
QuestionIntro,,Question,4,61,c0fae7f4950d,9021,lineSets[0].lines[0].dialogLine[3].text,"So,····· here's a question..."
QuestionIntro,,Question,5,61,25d1149ee088,9021,lineSets[0].lines[0].dialogLine[4].text,"Not to put you on the spot,···· but··· I wanna know something..."
QuestionIntro,,Question,6,61,800f34801359,9021,lineSets[0].lines[0].dialogLine[5].text,"So,····· maybe this is kinda personal,····· buuut..."
QuestionIntro,,Question,7,61,f4e6c0a1c0a5,9021,lineSets[0].lines[0].dialogLine[6].text,"Okay,······· sooo,·········· I've got a question for you..."
QuestionIntro,,Question,8,61,c1c376507dcd,9021,lineSets[0].lines[0].dialogLine[7].text,I'm trying to think of a question to ask you...·········· Oh!······· I've got a good one!
QuestionIntro,,Question,9,61,ad20c9b71a3c,9021,lineSets[0].lines[0].dialogLine[8].text,"Alright,····· let's review some of the basics..."
QuestionIntro,,Question,10,61,b20a075c9cb0,9021,lineSets[0].lines[0].dialogLine[9].text,···Time for a kitty quiz!
QuestionIntro,,Question,11,61,a6d631965a41,9021,lineSets[0].lines[0].dialogLine[10].text,Let's see what you know about the world beyond your planet...
QuestionIntro,,Question,12,61,49e18563f840,9021,lineSets[0].lines[0].dialogLine[11].text,Let's find out how observant you've been...
QuestionIntro,,Question,13,61,04f70c357e83,9021,lineSets[0].lines[1].dialogLine[0].text,"You know,····· I've kinda been wondering..."
QuestionIntro,,Question,14,61,c538d55363a8,9021,lineSets[0].lines[1].dialogLine[1].text,I've got a question for you...
QuestionIntro,,Question,15,61,288f98ccc2a8,9021,lineSets[0].lines[1].dialogLine[2].text,"Soooo,·········· I've been thinking..."
QuestionIntro,,Question,16,61,dd85360fb8ba,9021,lineSets[0].lines[1].dialogLine[3].text,"Since you're here,····· you can answer this for me..."
QuestionIntro,,Question,17,61,a120ebcd1703,9021,lineSets[0].lines[1].dialogLine[4].text,"Alright,····· answer me this..."
QuestionIntro,,Question,18,61,ea7d4ba58885,9021,lineSets[0].lines[1].dialogLine[5].text,"I don't mean to pry or anything,····· but I've gotta ask..."
QuestionIntro,,Question,19,61,46c44aed15b2,9021,lineSets[0].lines[1].dialogLine[6].text,"Well what should I ask you...····· Ohhh,····· I've got one.·····"
QuestionIntro,,Question,20,61,1456e7515f29,9021,lineSets[0].lines[1].dialogLine[7].text,Would you mind if I asked you something?·········· I'm curious...
QuestionIntro,,Question,21,61,8fae9b2db6ab,9021,lineSets[0].lines[1].dialogLine[8].text,I wonder how much I've rubbed off on ya...····· Let's see...
QuestionIntro,,Question,22,61,18c34dcfb38c,9021,lineSets[0].lines[1].dialogLine[9].text,···Ready for a kitty question?
QuestionIntro,,Question,23,61,97a14b2bd471,9021,lineSets[0].lines[1].dialogLine[10].text,I'm curious to know how much you really understand...
QuestionIntro,,Question,24,61,bc140fbb271d,9021,lineSets[0].lines[1].dialogLine[11].text,Have you been paying much attention to your dates...?
QuestionIntro,,Question,25,61,cfddae452e08,9021,lineSets[0].lines[2].dialogLine[0].text,I wanna ask you somethin'...
QuestionIntro,,Question,26,61,fb97ae80f55f,9021,lineSets[0].lines[2].dialogLine[1].text,Let me ask you something...
QuestionIntro,,Question,27,61,71619851c577,9021,lineSets[0].lines[2].dialogLine[2].text,Let me ask you something...
QuestionIntro,,Question,28,61,17b30f63811f,9021,lineSets[0].lines[2].dialogLine[3].text,"Oka*aa*y,·········· I want to know something..."
QuestionIntro,,Question,29,61,305ca45eaf7d,9021,lineSets[0].lines[2].dialogLine[4].text,You know what I'm kinda curious about?
QuestionIntro,,Question,30,61,880f01393bc1,9021,lineSets[0].lines[2].dialogLine[5].text,"Ummm,······· do you mind if I ask you a question real quick?"
QuestionIntro,,Question,31,61,a482fec8090d,9021,lineSets[0].lines[2].dialogLine[6].text,"Baby,····· I'm curious..."
QuestionIntro,,Question,32,61,db651a95c390,9021,lineSets[0].lines[2].dialogLine[7].text,I'm interested in knowing what you think about this...
QuestionIntro,,Question,33,61,09c9eafb3879,9021,lineSets[0].lines[2].dialogLine[8].text,Incoming question!
QuestionIntro,,Question,34,61,83372582550d,9021,lineSets[0].lines[2].dialogLine[9].text,"···I know more about cats than you!····· See,··· I'll show you..."
QuestionIntro,,Question,35,61,a08626453470,9021,lineSets[0].lines[2].dialogLine[10].text,I wonder...····· just how intelligent are you?
QuestionIntro,,Question,36,61,2979c59b449b,9021,lineSets[0].lines[2].dialogLine[11].text,Now for a true test of your memory...
QuestionIntro,,Question,37,61,61cd579f4b40,9021,lineSets[0].lines[3].dialogLine[0].text,So I've been curious what you think about this...
QuestionIntro,,Question,38,61,c9666b262715,9021,lineSets[0].lines[3].dialogLine[1].text,Give me your honest answer...
QuestionIntro,,Question,39,61,06e49cf2b245,9021,lineSets[0].lines[3].dialogLine[2].text,"What was I going to ask you again?...····· Oh,··· right!"
QuestionIntro,,Question,40,61,7dbb211652ca,9021,lineSets[0].lines[3].dialogLine[3].text,You know what I've been wondering...
QuestionIntro,,Question,41,61,c11ddfb51a00,9021,lineSets[0].lines[3].dialogLine[4].text,I just had a really good question in my head...····· shit...·········· Wait!····· Got it!
QuestionIntro,,Question,42,61,2436d26cc9dc,9021,lineSets[0].lines[3].dialogLine[5].text,"This is kind of a stupid question,····· but I guess I'll ask it anyway."
QuestionIntro,,Question,43,61,c8f11b31b5c6,9021,lineSets[0].lines[3].dialogLine[6].text,"So,·········· tell me something..."
QuestionIntro,,Question,44,61,0684eadc20a3,9021,lineSets[0].lines[3].dialogLine[7].text,I have a question for you!·········· Take your time answering.
QuestionIntro,,Question,45,61,d611ffefaa4a,9021,lineSets[0].lines[3].dialogLine[8].text,Oh here's a question for ya!
QuestionIntro,,Question,46,61,8cd7040ea929,9021,lineSets[0].lines[3].dialogLine[9].text,···Let's see how much you know about kitties!
QuestionIntro,,Question,47,61,3dc1ecc14ec5,9021,lineSets[0].lines[3].dialogLine[10].text,"I have question for you,····· so I hope you're prepared."
QuestionIntro,,Question,48,61,5737c6b4d7e1,9021,lineSets[0].lines[3].dialogLine[11].text,You're going to have to think about this one...
QuestionIntro,,Question,49,61,abe03a77809b,9021,lineSets[0].lines[4].dialogLine[0].text,Question time!
QuestionIntro,,Question,50,61,ba098d1dada8,9021,lineSets[0].lines[4].dialogLine[1].text,I've been wondering something...
QuestionIntro,,Question,51,61,669d83e448c4,9021,lineSets[0].lines[4].dialogLine[2].text,I'm just curious...
QuestionIntro,,Question,52,61,f0983a3bf605,9021,lineSets[0].lines[4].dialogLine[3].text,Question for ya...
QuestionIntro,,Question,53,61,1a7f7b683375,9021,lineSets[0].lines[4].dialogLine[4].text,Mind if I ask you a question?
QuestionIntro,,Question,54,61,d21dea5b0bb3,9021,lineSets[0].lines[4].dialogLine[5].text,Is it cool if I ask you something?····· I been thinking...
QuestionIntro,,Question,55,61,5344bd63ce22,9021,lineSets[0].lines[4].dialogLine[6].text,"Sooo,··········*ccc*··· I'm dying to know something right now..."
QuestionIntro,,Question,56,61,f2b51aca4bc0,9021,lineSets[0].lines[4].dialogLine[7].text,I've been wondering about something lately...
QuestionIntro,,Question,57,61,acf0ae57266f,9021,lineSets[0].lines[4].dialogLine[8].text,You might have to reach back for this one...
QuestionIntro,,Question,58,61,547af410424c,9021,lineSets[0].lines[4].dialogLine[9].text,···I'll teach you about kitties!····· Mmkay?
QuestionIntro,,Question,59,61,5d7285c77989,9021,lineSets[0].lines[4].dialogLine[10].text,Time to examine your knowledge of the universe...
QuestionIntro,,Question,60,61,0a9d627ecff3,9021,lineSets[0].lines[4].dialogLine[11].text,I wonder what you actually remember about the girls you've conquered...
QuestionJessie1,Jessie,Question,0,5,b0831096c2aa,8746,steps[1].sceneLine.dialogLine.text,"If you won a million dollars,····· how would you spend it?"
QuestionJessie1,Jessie,Question,1,5,7df81667e260,8746,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Ohhh····· b*aa*aby!·········· You knew that's what I wanted to hear,····· didn't you?"
QuestionJessie1,Jessie,Question,2,5,109c209a460a,8746,steps[2].responseOptions[0].text,I'd spend all of it on luxuries for my girlfriend.
QuestionJessie1,Jessie,Question,3,5,edda29f36f29,8746,steps[2].responseOptions[1].text,I think I'd just hang onto it. There's not much I want.
QuestionJessie1,Jessie,Question,4,5,f16daa948d0b,8746,steps[2].responseOptions[2].text,Feeding the hungry in less fortunate parts of the world.
QuestionJessie10,Jessie,Question,0,5,6eb8acbb0085,8747,steps[1].sceneLine.dialogLine.text,Would you ever consider...····· going through the back door?
QuestionJessie10,Jessie,Question,1,5,32a91b1d884f,8747,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,Is·· that·· soooo?··············· Well maybe I'll have to write out some invitations...
QuestionJessie10,Jessie,Question,2,5,f05ce2f347ed,8747,steps[2].responseOptions[0].text,I suppose if I was invited it would be rude not to stop in for a bit.
QuestionJessie10,Jessie,Question,3,5,626dce44d497,8747,steps[2].responseOptions[1].text,Consider it? That's the ONLY door I'm going through.
QuestionJessie10,Jessie,Question,4,5,780e0e156c99,8747,steps[2].responseOptions[2].text,"Eww, no. Sorry, that's not what that's for."
QuestionJessie11,Jessie,Question,0,4,7db53e5845e5,8748,steps[1].sceneLine.dialogLine.text,How would you feel about your partner seeing other people on the side?
QuestionJessie11,Jessie,Question,1,4,e0755391bbfb,8748,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Yeah,··· it's not a big deal.··· It's just sex!···"
QuestionJessie11,Jessie,Question,2,4,a5da11cdacd1,8748,steps[2].responseOptions[0].text,She can do whatever she wants. I don't own her.
QuestionJessie11,Jessie,Question,3,4,249d520ab7d2,8748,steps[2].responseOptions[1].text,It depends how serious the relationship is.
QuestionJessie12,Jessie,Question,0,4,43c89b02f9ad,8749,steps[1].sceneLine.dialogLine.text,Have you ever slept around while dating someone?
QuestionJessie12,Jessie,Question,1,4,19977ed2bfcd,8749,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,Thats okay honey!····· It's not exactly my cup of tea either.
QuestionJessie12,Jessie,Question,2,4,25a49d6deecc,8749,steps[2].responseOptions[0].text,"Yeah, I'm not exactly the best at commitment."
QuestionJessie12,Jessie,Question,3,4,ab565934f239,8749,steps[2].responseOptions[1].text,Just once and it was the biggest mistake of my life.
QuestionJessie13,Jessie,Question,0,5,df0c19f0024f,8750,steps[1].sceneLine.dialogLine.text,Do you like the lights on or off during sex?
QuestionJessie13,Jessie,Question,1,5,ff381bfe2942,8750,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"I know!····· Me too,····· me too.····· I like to see what's going into my mouth."
QuestionJessie13,Jessie,Question,2,5,6b1c54d1cf7b,8750,steps[2].responseOptions[0].text,"All the way on, so I can watch her eyes roll back into her head."
QuestionJessie13,Jessie,Question,3,5,bb374ca50a11,8750,steps[2].responseOptions[1].text,I like them off. I don't need to bare witness to that event...
QuestionJessie13,Jessie,Question,4,5,343dff131feb,8750,steps[2].responseOptions[2].text,I'd say something in-between. Dim lighting is pretty romantic.
QuestionJessie14,Jessie,Question,0,5,0543cbbcda99,8751,steps[1].sceneLine.dialogLine.text,How do you feel about smokers?
QuestionJessie14,Jessie,Question,1,5,606be27f5534,8751,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Fuck you,····· really?·········· Oh, I'll have to keep that in mind..."
QuestionJessie14,Jessie,Question,2,5,5906eb64aee3,8751,steps[2].responseOptions[0].text,"To be honest, I think they're kinda sexy."
QuestionJessie14,Jessie,Question,3,5,89c05d7c9d74,8751,steps[2].responseOptions[1].text,Smoking is a disgusting habit. They should quit.
QuestionJessie14,Jessie,Question,4,5,2bad46b877c0,8751,steps[2].responseOptions[2].text,"It's bad for their health, but, it's a free country."
QuestionJessie2,Jessie,Question,0,5,1a86d4c1625b,8752,steps[1].sceneLine.dialogLine.text,How important is family to you?
QuestionJessie2,Jessie,Question,1,5,7efd4d98b3bb,8752,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"·····Absolutely.············· Unfortunately,······· my daughter doesn't really speak to me anymore...····· What are you gonna do?"
QuestionJessie2,Jessie,Question,2,5,6cac976e18e8,8752,steps[2].responseOptions[0].text,It's the most important thing in the world.
QuestionJessie2,Jessie,Question,3,5,43422f6d9285,8752,steps[2].responseOptions[1].text,Whatever; as long as you show up for the holidays you're good.
QuestionJessie2,Jessie,Question,4,5,e87470ebf917,8752,steps[2].responseOptions[2].text,I don't really bother with my family these days.
QuestionJessie3,Jessie,Question,0,4,fb77c1cff7df,8753,steps[1].sceneLine.dialogLine.text,How often do you watch porn?
QuestionJessie3,Jessie,Question,1,4,1c0edfe50400,8753,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Ohhh my,····· I think I may have met my match."
QuestionJessie3,Jessie,Question,2,4,6c2fb336805d,8753,steps[2].responseOptions[0].text,I think the real question is how often am I not watching porn.
QuestionJessie3,Jessie,Question,3,4,a1750cbf1319,8753,steps[2].responseOptions[2].text,Only like once or twice a week. Give me some credit!
QuestionJessie4,Jessie,Question,0,4,6403970e794d,8754,steps[1].sceneLine.dialogLine.text,How do you feel about little tiny lies if nobody gets hurt?
QuestionJessie4,Jessie,Question,1,4,e79c1f03debb,8754,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Yeah,····· see?····· What people don't know can't hurt them.····· So,····· you just keep it to yourself!"
QuestionJessie4,Jessie,Question,2,4,898e2142f869,8754,steps[2].responseOptions[1].text,"I don't know, that's a difficult topic. It depends."
QuestionJessie4,Jessie,Question,3,4,228409e4ac3f,8754,steps[2].responseOptions[2].text,"Lying is never okay, no matter what the circumstance."
QuestionJessie5,Jessie,Question,0,3,40ab18a16b6d,8755,steps[1].sceneLine.dialogLine.text,What's your absolute favorite sex position?
QuestionJessie5,Jessie,Question,1,3,4f55d6465e2c,8755,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.secondaryText,"Mmmm,····· thank god.············ I love a girl who knows what he's doing down there."
QuestionJessie5,Jessie,Question,2,3,13d5cd3d9611,8755,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Mmmm,····· thank god.············ I love a guy who knows what he's doing down there."
QuestionJessie6,Jessie,Question,0,2,1df0155f9500,8756,steps[1].sceneLine.dialogLine.text,Do you have any dark secrets that you're keeping from me?
QuestionJessie6,Jessie,Question,1,2,aef10e9e28b2,8756,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,Ooooo...····· mysterious!···*hamcmc*·····
QuestionJessie7,Jessie,Question,0,3,a9d14128b416,8757,steps[1].sceneLine.dialogLine.text,Would you fault somebody for stupid mistakes they made in the past?
QuestionJessie7,Jessie,Question,1,3,20dee5fcbe95,8757,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"I'm glad to hear you say that.····· People can change,····· you know?"
QuestionJessie7,Jessie,Question,2,3,d6f9ea66417e,8757,steps[2].responseOptions[2].text,I depends on the person. Some people are hard to trust.
QuestionJessie8,Jessie,Question,0,5,55272cd32b97,8758,steps[1].sceneLine.dialogLine.text,"Ideally,····· how many times a day would you have sex?"
QuestionJessie8,Jessie,Question,1,5,c7ffdf53b296,8758,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Ohhh,····· honey.····· I can handle plenty...··· trust me."
QuestionJessie8,Jessie,Question,2,5,9a59df444421,8758,steps[2].responseOptions[0].text,You couldn't handle how many times I would do it.
QuestionJessie8,Jessie,Question,3,5,69571e210490,8758,steps[2].responseOptions[1].text,One in the morning and again at night. Like brushing your teeth.
QuestionJessie8,Jessie,Question,4,5,f5ff0997f93e,8758,steps[2].responseOptions[2].text,Once is plenty enough. I need time to recharge.
QuestionJessie9,Jessie,Question,0,5,85b7dd7bb55e,8759,steps[1].sceneLine.dialogLine.text,How often do you masturbate when you're in a relationship?
QuestionJessie9,Jessie,Question,1,5,eee8efa804dc,8759,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,*hahaha*·····*heh*·····Well at least I don't have to worry about stamina...
QuestionJessie9,Jessie,Question,2,5,259fbb42bfe2,8759,steps[2].responseOptions[0].text,About as often as I do it when I'm single.
QuestionJessie9,Jessie,Question,3,5,ea41488c0617,8759,steps[2].responseOptions[1].text,I sneak a couple in whenever I can find the chance.
QuestionJessie9,Jessie,Question,4,5,2d90b1a11c59,8759,steps[2].responseOptions[2].text,I wouldn't do that behind her back. I have self control.
QuestionKyanna1,Kyanna,Question,0,4,9696745281ae,8760,steps[1].sceneLine.dialogLine.text,How did your last relationship end?
QuestionKyanna1,Kyanna,Question,1,4,3e2d542025a7,8760,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Yeah,····· it happens.····· Sounds like it was for the best though!"
QuestionKyanna1,Kyanna,Question,2,4,375ecd1c84e6,8760,steps[2].responseOptions[0].text,We sort of grew apart and mutually agreed that it was the right thing.
QuestionKyanna1,Kyanna,Question,3,4,73a9a16caf6f,8760,steps[2].responseOptions[1].text,I just got bored of her and wanted something else.
QuestionKyanna10,Kyanna,Question,0,2,aec69624d635,8761,steps[1].sceneLine.dialogLine.text,Do you think it's okay to tell little white lies?
QuestionKyanna10,Kyanna,Question,1,2,40a75039ce55,8761,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,I couldn't agree more.····· There's no good excuses to lie to someone.
QuestionKyanna11,Kyanna,Question,0,4,41c619832147,8762,steps[1].sceneLine.dialogLine.text,Do you exercise a lot··· or are you a major couch potato?
QuestionKyanna11,Kyanna,Question,1,4,0b293ab4e2b1,8762,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,Same··· here!····· I didn't get this body by taking days off.*hahahaha*
QuestionKyanna11,Kyanna,Question,2,4,16b69f647555,8762,steps[2].responseOptions[1].text,I've never lifted a weight in my fat life.
QuestionKyanna11,Kyanna,Question,3,4,655e57e8afc2,8762,steps[2].responseOptions[2].text,"I try to get to the gym when I can, but it's hard."
QuestionKyanna12,Kyanna,Question,0,5,6adf5a03f47d,8763,steps[1].sceneLine.dialogLine.text,What are you looking for in a relationship?
QuestionKyanna12,Kyanna,Question,1,5,864391fb5e45,8763,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"That's cool!····· I'm the same way.····· No reason to rush into anything,····· right?"
QuestionKyanna12,Kyanna,Question,2,5,8aa6c6a93c4d,8763,steps[2].responseOptions[0].text,"I just want to hang out, have fun and see where it goes. You know?"
QuestionKyanna12,Kyanna,Question,3,5,9729ed9de8a3,8763,steps[2].responseOptions[1].text,I'm not getting any younger so I'm trying to find my wife.
QuestionKyanna12,Kyanna,Question,4,5,46f4a5be0e1c,8763,steps[2].responseOptions[2].text,I'm partial to the friends with benefits situation.
QuestionKyanna13,Kyanna,Question,0,5,2107eb5002b0,8764,steps[1].sceneLine.dialogLine.text,How do you feel about girls who wear makeup?
QuestionKyanna13,Kyanna,Question,1,5,9dd5eacfe91e,8764,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,That's good.····· I never leave the house without makeup on.····· I feel so weird without it.
QuestionKyanna13,Kyanna,Question,2,5,f38f5161cf9e,8764,steps[2].responseOptions[0].text,"I love makeup, it makes girls look so much prettier."
QuestionKyanna13,Kyanna,Question,3,5,9311764612ac,8764,steps[2].responseOptions[1].text,"A little bit is okay, but I prefer the more natural look."
QuestionKyanna13,Kyanna,Question,4,5,d556c268326b,8764,steps[2].responseOptions[2].text,"They should clean that crap off their face, they look ridiculous."
QuestionKyanna14,Kyanna,Question,0,4,7f8ccf5b08a2,8765,steps[1].sceneLine.dialogLine.text,What life advice would you give someone who asked?
QuestionKyanna14,Kyanna,Question,1,4,4218ef8514f0,8765,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,Yeah!····· I dig it.····· That makes a lot of sense.
QuestionKyanna14,Kyanna,Question,2,4,a5e7ab1a6807,8765,steps[2].responseOptions[0].text,Confidence is the foundation for all success in life.
QuestionKyanna14,Kyanna,Question,3,4,54d7e5c18e0c,8765,steps[2].responseOptions[1].text,Treat others as you would like others to treat you.
QuestionKyanna2,Kyanna,Question,0,5,59497f19fd69,8766,steps[1].sceneLine.dialogLine.text,Are you good with money?
QuestionKyanna2,Kyanna,Question,1,5,3f9a0d4a9143,8766,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"I wish I could be more like that!····· I need to start saving for my future,····· seriously."
QuestionKyanna2,Kyanna,Question,2,5,3ab6c4726702,8766,steps[2].responseOptions[0].text,I would say so. I've always been good at saving up for important things.
QuestionKyanna2,Kyanna,Question,3,5,098b94c6979f,8766,steps[2].responseOptions[1].text,I'm terrible with money. There's just too much cool shit out there.
QuestionKyanna2,Kyanna,Question,4,5,f6e10b2739c1,8766,steps[2].responseOptions[2].text,I can assure you that I would be if only I had any.
QuestionKyanna3,Kyanna,Question,0,5,4c2793c60ed6,8767,steps[1].sceneLine.dialogLine.text,Do you prefer stability or spontaneity in your life?
QuestionKyanna3,Kyanna,Question,1,5,457f665656f2,8767,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,So important!·········· I used to party a lot and stuff but ever since I had my son I've had to grow up and settle down a bit.
QuestionKyanna3,Kyanna,Question,2,5,23f107038078,8767,steps[2].responseOptions[0].text,I prefer stability. It's important to have an anchor down somewhere in life.
QuestionKyanna3,Kyanna,Question,3,5,4465c0815e78,8767,steps[2].responseOptions[1].text,I think a little bit of both can be a good thing. Balance is important.
QuestionKyanna3,Kyanna,Question,4,5,d037e4b2cb57,8767,steps[2].responseOptions[2].text,"Spontaneity, without a doubt. Life should be a never ending adventure!"
QuestionKyanna4,Kyanna,Question,0,4,cdcb9a1800d6,8768,steps[1].sceneLine.dialogLine.text,"Is there like,·· a type of personality that you just can't stand?"
QuestionKyanna4,Kyanna,Question,1,4,bb00deb4d5b1,8768,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Oh dude,····· I know!····· There's this one little bitch I know. She is such a··· BITCH!·····"
QuestionKyanna4,Kyanna,Question,2,4,01ecc22442a3,8768,steps[2].responseOptions[0].text,"I don't like bitches. It's like, holy shit chill out bitch."
QuestionKyanna4,Kyanna,Question,3,4,31a7f9749665,8768,steps[2].responseOptions[2].text,There's nothing more boring than a shy or nerdy girl.
QuestionKyanna5,Kyanna,Question,0,5,71b4ed483de8,8769,steps[1].sceneLine.dialogLine.text,"This is kind of····· a serious question,····· but,····· what are your thoughts on unplanned pregnancies?"
QuestionKyanna5,Kyanna,Question,1,5,fd403ba5e35f,8769,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,I have the same view!····· I chose to have my son but I wouldn't want to force anybody.
QuestionKyanna5,Kyanna,Question,2,5,6c0e64a7b5b0,8769,steps[2].responseOptions[0].text,I think it should be left up to the potential mother to decide.
QuestionKyanna5,Kyanna,Question,3,5,b1b5b501b6ba,8769,steps[2].responseOptions[1].text,Nobody should have the right to decide if a baby is born or not.
QuestionKyanna5,Kyanna,Question,4,5,8d72096da9bf,8769,steps[2].responseOptions[2].text,"I say cancel the pregnancy. No sense in ruining two lives, right?"
QuestionKyanna6,Kyanna,Question,0,4,9bcd69386ec4,8770,steps[1].sceneLine.dialogLine.text,Do you get up early in the morning or stay up really late at night?
QuestionKyanna6,Kyanna,Question,1,4,472d8b26ca35,8770,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,That sounds just like me!····· I get up and head right to the gym.
QuestionKyanna6,Kyanna,Question,2,4,cc1830dfd40e,8770,steps[2].responseOptions[0].text,"Bright and early! Things to do, people to see."
QuestionKyanna6,Kyanna,Question,3,4,b62ad315c3e1,8770,steps[2].responseOptions[2].text,"Neither really, I just take short naps throughout the day."
QuestionKyanna7,Kyanna,Question,0,6,92cc88d00cf9,8771,steps[1].sceneLine.dialogLine.secondaryText,Do you think of yourself as a person who takes responsibility for her actions?
QuestionKyanna7,Kyanna,Question,1,6,3807ec33b425,8771,steps[1].sceneLine.dialogLine.text,Do you think of yourself as a person who takes responsibility for his actions?
QuestionKyanna7,Kyanna,Question,2,6,04b7df941b98,8771,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"That's really,····· really good to hear.····· Unfortunately,····· I haven't met many people like that."
QuestionKyanna7,Kyanna,Question,3,6,968b70d84e44,8771,steps[2].responseOptions[0].text,Very much so. I take pride in always seeing my commitments through.
QuestionKyanna7,Kyanna,Question,4,6,f8a2dbc75bf6,8771,steps[2].responseOptions[1].text,I try not to let anybody down but we all make mistakes.
QuestionKyanna7,Kyanna,Question,5,6,9466c14aa0fd,8771,steps[2].responseOptions[2].text,"Not really, no. I can't be trusted with anything."
QuestionKyanna8,Kyanna,Question,0,5,7cf3d408c1df,8772,steps[1].sceneLine.dialogLine.text,How do you feel about kids?
QuestionKyanna8,Kyanna,Question,1,5,762a7828252b,8772,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.secondaryText,That's a relief.····· Most girls can't handle that I have a baby.
QuestionKyanna8,Kyanna,Question,2,5,142099cd4d6f,8772,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,That's a relief.····· Most guys can't handle that I have a baby.
QuestionKyanna8,Kyanna,Question,3,5,f2db0cafb1a7,8772,steps[2].responseOptions[0].text,I love kids. They bring so much joy into your life.
QuestionKyanna8,Kyanna,Question,4,5,d6120df54b83,8772,steps[2].responseOptions[2].text,"They're cute, but I'm not sure if I want any of my own."
QuestionKyanna9,Kyanna,Question,0,4,b29c5af8b384,8773,steps[1].sceneLine.dialogLine.text,What's an automatic relationship deal breaker for you?
QuestionKyanna9,Kyanna,Question,1,4,cd70b5094c16,8773,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Wow,····· good for you.····· That's a really nice way of looking at it."
QuestionKyanna9,Kyanna,Question,2,4,acbb9b655c5b,8773,steps[2].responseOptions[0].text,I don't think there's anything that can't be worked on.
QuestionKyanna9,Kyanna,Question,3,4,6060a47ec6b8,8773,steps[2].responseOptions[1].text,A girl with a lot of emotional baggage doesn't work for me.
QuestionKyu1,Kyu,Question,0,1,32305809063f,8774,steps[1].sceneLine.dialogLine.text,Where··· did you and I··· first meet?
QuestionKyu10,Kyu,Question,0,5,db96959dd1ca,8775,steps[1].sceneLine.dialogLine.text,What did I say about approaching Audrey··· when you first ran into her?
QuestionKyu10,Kyu,Question,1,5,f73b790ab9fe,8775,steps[2].responseOptions[0].text,Take charge and don't let any of her bullshit get to me.
