sample_id,category,occurrences,text,pt_BR
61e9369488bf,item,1,A one-of-a-kind gift for a cheerleader. Earn an additional +50% [[Hunie]hunie] while talking with her.,
8daa421d5d4a,item,1,A one-of-a-kind gift for a goddess. Earn an additional +50% [[Hunie]hunie] while talking with her.,
d729c10b580c,item,1,A one-of-a-kind gift for a japanese woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
cfa209308844,item,1,A one-of-a-kind gift for a latina. Earn an additional +50% [[Hunie]hunie] while talking with her.,
7123aca67f1e,item,1,A one-of-a-kind gift for a mature woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
ad5254922371,item,1,A one-of-a-kind gift for a nerdy girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
248231228466,item,1,A one-of-a-kind gift for a nymphomaniac. Earn an additional +50% [[Hunie]hunie] while talking with her.,
2c8399564508,item,1,A one-of-a-kind gift for a party girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
9175bea20b74,item,1,A one-of-a-kind gift for a spiritual girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
1cce821e69e0,item,1,A one-of-a-kind gift for an extraterrestrial. Earn an additional +50% [[Hunie]hunie] while talking with her.,
6699f13690d4,item,1,A one-of-a-kind gift for an independant woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
6f5a6297f458,item,1,"A rum based drink mixed with sugar, club soda and mint leaves.",
a13f0ebfbb6a,item,1,A slice of piping hot pizza with all the toppings.,
d4a4b324326b,item,1,A sour vodka drink thats mixed with lemon juice and sugar.,
54151e82de5d,item,1,"A special cocktail made with rum, pineapple juice and coconut.",
fae300195cf2,item,1,A special gift for a cat lady. Earn an additional +50% [[Hunie]hunie] while talking with her.,
b6afb05285c9,item,1,A special gift for a cheerleader. Earn an additional +50% [[Hunie]hunie] while talking with her.,
903ad8008b8e,item,1,A special gift for a goddess. Earn an additional +50% [[Hunie]hunie] while talking with her.,
7fe02e8b9dfc,item,1,A special gift for a japanese woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
7f2d33d92265,item,1,A special gift for a latina. Earn an additional +50% [[Hunie]hunie] while talking with her.,
e39142814fee,item,1,A special gift for a mature woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
f95eeb61be53,item,1,A special gift for a nerdy girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
6617ce64033c,item,1,A special gift for a nymphomaniac. Earn an additional +50% [[Hunie]hunie] while talking with her.,
f8b5283f9f8f,item,1,A special gift for a party girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
7b1bde4bf33f,item,1,A special gift for a spiritual girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
2e7669f358dd,item,1,A special gift for an extraterrestrial. Earn an additional +50% [[Hunie]hunie] while talking with her.,
5ddf87905152,item,1,A special gift for an independant woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
f10282dae7d5,item,1,A spectacular gift for a girl who doesn't mind getting a little wet.,
d17fcc22ceb8,item,1,A spectacular gift for a girl who likes to let loose and have fun.,
68b03cba4f64,item,1,A spectacular gift for a girl who likes to move it to the music.,
ca3c0ab98825,item,1,A spectacular gift for a girl who tries to stay in shape.,
80215ecefb89,item,1,A spectacular gift for a girl who's young at heart.,
7eefc55c3f5d,item,1,A spectacular gift for a girl with a competitive streak.,
550f7578c648,item,1,A strange device that appears to have sand stuck inside of it...,
f2fb587a8cdb,item,1,A sweet bubbly beverage thats mostly water and corn syrup.,
ac451932daf8,item,1,"A sweet drink made with lime juice, cranberries and crushed ice.",
0b1222a0f4a9,item,1,"A tangy fruit pie with kiwi, berries and a flakey crust.",
e01a4745c666,item,1,A thick slice of seasonal pumpkin pie with a dollop of cream.,
313a45bc2941,item,1,A unique gift for a cat lady. Earn an additional +50% [[Hunie]hunie] while talking with her.,
328a4cca4ee6,item,1,A unique gift for a cheerleader. Earn an additional +50% [[Hunie]hunie] while talking with her.,
2586283bf739,item,1,A unique gift for a goddess. Earn an additional +50% [[Hunie]hunie] while talking with her.,
85b9a76d5e86,item,1,A unique gift for a japanese woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
b83132220562,item,1,A unique gift for a latina. Earn an additional +50% [[Hunie]hunie] while talking with her.,
e322b0f45f84,item,1,A unique gift for a mature woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
949ec6d62fc8,item,1,A unique gift for a nerdy girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
b5c40df5e356,item,1,A unique gift for a nymphomaniac. Earn an additional +50% [[Hunie]hunie] while talking with her.,
bfea4a9d29ec,item,1,A unique gift for a party girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
0974fd10dff6,item,1,A unique gift for a spiritual girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
860d00c50cf5,item,1,A unique gift for an extraterrestrial. Earn an additional +50% [[Hunie]hunie] while talking with her.,
527e7d4e5b4e,item,1,A unique gift for an independant woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
4b80bd998a66,item,1,A variety pack of adorably delicious mini cupcakes.,
a07f1d9b71cf,item,1,A western style cheese omelette with sausage and peppers.,
bbe3d5376159,item,1,A wonderful gift for a girl who doesn't mind getting a little wet.,
86fb592b1be0,item,1,A wonderful gift for a girl who likes to let loose and have fun.,
0370acc4d6fd,item,1,A wonderful gift for a girl who likes to move it to the music.,
9a3998a6ebc9,item,1,A wonderful gift for a girl who tries to stay in shape.,
e8b4af4d117a,item,1,A wonderful gift for a girl who's young at heart.,
4047d9445328,item,1,A wonderful gift for a girl with a competitive streak.,
a2fd01333ae1,item,1,An alcoholic beverage from Japan made from fermented rice.,
408bed110466,item,1,"An assortment of soft, chewy, mouth watering cookies.",
1476e321ade5,item,1,An assortment of sweet jelly candies in various fruity flavors.,
bdcd7b36c3e7,item,1,An awesome gift for a girl who doesn't mind getting a little wet.,
f5913b7e4298,item,1,An awesome gift for a girl who likes to let loose and have fun.,
cfda2a22d7fa,item,1,An awesome gift for a girl who likes to move it to the music.,
3e02dd7cb4d4,item,1,An awesome gift for a girl who tries to stay in shape.,
61ca977bc3d9,item,1,An awesome gift for a girl who's young at heart.,
d92fbbe7b94a,item,1,An awesome gift for a girl with a competitive streak.,
05745df54e4c,item,1,An excellent gift for a girl who isn't afraid to get her hands dirty.,
f91238e47907,item,1,An excellent gift for a girl who likes it hot and sweaty.,
b906a58fdb5d,item,1,An excellent gift for a girl who's academically inclined.,
144ff1de7629,item,1,An excellent gift for a girl who's artistically talented.,
1efaec112da9,item,1,An excellent gift for a girl with an affinity for the culinary arts.,
af44c9755807,item,1,An exceptional gift for a cat lady. Earn an additional +50% [[Hunie]hunie] while talking with her.,
5e536ce6cc93,item,1,An exceptional gift for a cheerleader. Earn an additional +50% [[Hunie]hunie] while talking with her.,
80055c59c40b,item,1,An exceptional gift for a goddess. Earn an additional +50% [[Hunie]hunie] while talking with her.,
d3ba5b43a93f,item,1,An exceptional gift for a japanese woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
42bb9c27d719,item,1,An exceptional gift for a latina. Earn an additional +50% [[Hunie]hunie] while talking with her.,
9d4278c1329b,item,1,An exceptional gift for a mature woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
91bea6fda428,item,1,An exceptional gift for a nerdy girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
dbe29fc1fb28,item,1,An exceptional gift for a nymphomaniac. Earn an additional +50% [[Hunie]hunie] while talking with her.,
cb7cd03a29c2,item,1,An exceptional gift for a party girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
a487b0430f40,item,1,An exceptional gift for a spiritual girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
ec961e4fd92d,item,1,An exceptional gift for an extraterrestrial. Earn an additional +50% [[Hunie]hunie] while talking with her.,
2ca683819512,item,1,An exceptional gift for an independant woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
609c774103ac,item,1,An exclusive gift for a cat lady. Earn an additional +50% [[Hunie]hunie] while talking with her.,
d8b8eb67b723,item,1,An exclusive gift for a cheerleader. Earn an additional +50% [[Hunie]hunie] while talking with her.,
7b04f0fb3493,item,1,An exclusive gift for a goddess. Earn an additional +50% [[Hunie]hunie] while talking with her.,
eeb86633cd94,item,1,An exclusive gift for a japanese woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
81e7cf31c19d,item,1,An exclusive gift for a latina. Earn an additional +50% [[Hunie]hunie] while talking with her.,
6d3baecac581,item,1,An exclusive gift for a mature woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
5a1446028e69,item,1,An exclusive gift for a nerdy girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
1eb7a41ad1cc,item,1,An exclusive gift for a nymphomaniac. Earn an additional +50% [[Hunie]hunie] while talking with her.,
b8717180e4dd,item,1,An exclusive gift for a party girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
b2ebe9caa62a,item,1,An exclusive gift for a spiritual girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
4c1c1e81be53,item,1,An exclusive gift for an extraterrestrial. Earn an additional +50% [[Hunie]hunie] while talking with her.,
b5a6178a2742,item,1,An exclusive gift for an independant woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
a0e911f8f92a,item,1,An fabulous gift for a girl with an aquatic pet preference.,
faa9b14abfbf,item,1,An ice cream sundae oozing with fudge and a cherry on top.,
28f30c513c1c,item,1,An outstanding gift for a girl who isn't afraid to get her hands dirty.,
a1bc5abce169,item,1,An outstanding gift for a girl who likes it hot and sweaty.,
19866a452eba,item,1,An outstanding gift for a girl who's academically inclined.,
8340d89acb59,item,1,An outstanding gift for a girl who's artistically talented.,
0ce3d51ff0d8,item,1,An outstanding gift for a girl with an affinity for the culinary arts.,
12713d511500,item,1,An outstanding gift for a girl with an aquatic pet preference.,
30902750e305,item,1,Because it's not socially acceptable to eat donuts for breakfast.,
dedf009e75cb,item,1,Consume 10 random tokens on the grid. [[Broken Heart]broken] and [[Joy]joy] tokens excluded.,
2209ec3b7dc5,item,1,Consume a select 3x3 square of tokens. [[Broken Heart]broken] tokens excluded.,
e0fec3d25393,item,1,Consume a select column of tokens. [[Broken Heart]broken] tokens excluded.,
b098d6035de6,item,1,Consume a select row of tokens. [[Broken Heart]broken] tokens excluded.,
a4eda95036c1,item,1,Consume all [[Flirtation]flirtation] tokens on the grid.,
524dc58e4cb5,item,1,"Consume all [[Joy]joy] tokens on the grid, earning +1 [[Move]joy] for every token consumed after the first 2.",
3b8bbde6ab1f,item,1,Consume all [[Passion]heart] tokens on the grid.,
2d9407c1ce47,item,1,Consume all [[Romance]romance] tokens on the grid.,
175fb14449bf,item,1,Consume all [[Sexuality]sexuality] tokens on the grid.,
10f4a336ae5d,item,1,Consume all [[Talent]talent] tokens on the grid.,
a2762efac230,item,1,Consume all the power tokens on the grid.,
c2c2ef32de60,item,1,Convert all [[Broken Heart]broken] tokens into [[Joy]joy] tokens.,
e5d4111f698a,item,1,Convert all [[Broken Heart]broken] tokens into [[Passion]heart] tokens.,
65be2375a2ee,item,1,Convert all [[Broken Heart]broken] tokens into [[Sentiment]sentiment] tokens.,
07747463a015,item,1,Dark roasted with a dash of milk; the perfect morning pick-me-up.,
d46c395bc18a,item,1,Doubles the current [[Passion]heart] Level.,
2585d40cb65a,item,1,Drains your [[Sentiment]sentiment] and gives +1% of total Affection goal for each 1 [[Sentiment]sentiment] drained.,
9fdf31f82be8,item,1,Drops the [[Passion]heart] Level back to zero and gives +2% of total Affection goal for each [[Passion]heart] stage lost.,
797414dbb55b,item,1,Fresh squeezed and packed full of vitamin C.,
07e2b23be6e6,item,1,"Give this to a girl and you'll earn double Affection, [[Passion]heart], [[Moves]joy] and [[Sentiment]sentiment] during dates. In addition, matching [[Broken Hearts]broken] won't count against you.",
b70210654615,item,1,How the classy and sophisticated opt to get blasted.,
1926c86346d1,item,1,Increase the amount of [[Broken Heart]broken] tokens that fall by 50% for the remainder of the date.,
6ea21c7959f2,item,1,Increase the amount of [[Flirtation]flirtation] tokens that fall by 50% for the remainder of the date.,
b36d0c263b2a,item,1,Increase the amount of [[Passion]heart] tokens that fall by 50% for the remainder of the date.,
7e3ca8dc5821,item,1,Increase the amount of [[Romance]romance] tokens that fall by 50% for the remainder of the date.,
988dbfa35b9b,item,1,Increase the amount of [[Sexuality]sexuality] tokens that fall by 50% for the remainder of the date.,
2b83fc43cd9b,item,1,Increase the amount of [[Talent]talent] tokens that fall by 50% for the remainder of the date.,
c882b6bac483,item,1,It's like a cupcake but you can have it for breakfast.,
a23f1486a90e,item,1,"No tokens will be consumed as a result of a date gift being used for the remainder of the date. You'll still get the benefits, but the tokens will remain.",
69a1cefe46fe,item,1,Power tokens multiply the Affection earned from a match by x1.75.,
9a103bfd18cc,item,1,Power tokens multiply the Affection earned from a match by x2.,
8148191e5326,item,1,Power tokens multiply the Affection earned from a match by x2.25.,
ee17186ea5e5,item,1,Power tokens multiply the Affection earned from a match by x2.5.,
ed466dfe7821,item,1,Power tokens multiply the Affection earned from a match by x2.75.,
2c4ba751e2c9,item,1,Power tokens multiply the Affection earned from a match by x3.,
2b947ff51f22,item,1,Reading material that you only look at for the interesting articles.,
20f062c1e61a,item,1,Remove all [[Broken Heart]broken] tokens from the grid.,
ce5c31cc63a0,item,1,Select a token type and you will not lose any moves until a match is made that is of a different token type than the one you selected.,
644f1b113b4f,item,1,"Select an Affection token and every token of that type will be replaced by either a [[Passion]heart] token, a [[Joy]joy] token, or a [[Sentiment]sentiment] token.",
fd3b82f3ba6a,item,1,Small sugar candies sometimes given as a show of affection.,
83f5ce3a8cf1,item,1,"Smooth, rich, creamy dark chocolate that just melts in your mouth.",
34557367862d,item,1,Straight up whiskey on the rocks; for the heavy drinkers.,
5906c7814f47,item,1,"The chance of generating a power token increases to 10% for 3-of-a-kind matches, 70% for 4-of-a-kind matches and 100% for 5-of-a-kind matches.",
f488721d5cf2,item,1,"The chance of generating a power token increases to 20% for 3-of-a-kind matches, 80% for 4-of-a-kind matches and 100% for 5-of-a-kind matches.",
f114095eb122,item,1,The chance of generating a power token increases to 30% for 4-of-a-kind matches and 80% for 5-of-a-kind matches.,
7777f47954e6,item,1,The chance of generating a power token increases to 40% for 4-of-a-kind matches and 90% for 5-of-a-kind matches.,
551fe2f46d2a,item,1,"The chance of generating a power token increases to 5% for 3-of-a-kind matches, 60% for 4-of-a-kind matches and 100% for 5-of-a-kind matches.",
004a42ca9e3b,item,1,The chance of generating a power token increases to 50% for 4-of-a-kind matches and 100% for 5-of-a-kind matches.,
c52f21c587d3,item,1,The maximum [[Passion]heart] level increases to 10 and [[Passion]heart] token matches give an additional +300% [[Passion]heart].,
4fdab4a1ae98,item,1,The maximum [[Passion]heart] level increases to 12 and [[Passion]heart] token matches give an additional +400% [[Passion]heart].,
8d0ea39ec4ad,item,1,The maximum [[Passion]heart] level increases to 14 and [[Passion]heart] token matches give an additional +500% [[Passion]heart].,
1118345ed8ae,item,1,The maximum [[Passion]heart] level increases to 16 and [[Passion]heart] token matches give an additional +600% [[Passion]heart].,
eeabfda0e434,item,1,The maximum [[Passion]heart] level increases to 6 and [[Passion]heart] token matches give an additional +100% [[Passion]heart].,
15ed34a2da8d,item,1,The maximum [[Passion]heart] level increases to 8 and [[Passion]heart] token matches give an additional +200% [[Passion]heart].,
5ed9095ba1c7,item,1,The next [[Broken Heart]broken] token match will count as a [[Passion]heart] token match instead.,
845cfb63885e,item,1,The panties that Aiko was wearing the first night she stayed over.,
090beb549ea4,item,1,The panties that Audrey was wearing the first night she stayed over.,
a9862e272d8c,item,1,The panties that Beli was wearing the first night she stayed over.,
db1b2af50e7c,item,1,The panties that Celeste was wearing the first night she stayed over.,
a33a98db1996,item,1,The panties that Jessie was wearing the first night she stayed over.,
247bf5ca610c,item,1,The panties that Kyanna was wearing the first night she stayed over.,
3b2e05cf07ac,item,1,The panties that Kyu was wearing the first night she stayed over.,
939366eb40f7,item,1,The panties that Lola was wearing the first night she stayed over.,
77fe01688281,item,1,The panties that Momo was wearing the first night she stayed over.,
bd3e485497ee,item,1,The panties that Nikki was wearing the first night she stayed over.,
8a3721e3c73d,item,1,The panties that Tiffany was wearing the first night she stayed over.,
6ce01d8014a8,item,1,The panties that Venus was wearing the first night she stayed over.,
6edbc746fe84,item,1,The penalty for matching [[Broken Heart]broken] tokens decreases to 10% of your current Affection per [[Broken Heart]broken] token matched.,
026d8dc27980,item,1,The penalty for matching [[Broken Heart]broken] tokens decreases to 11% of your current Affection per [[Broken Heart]broken] token matched.,
a18afb254876,item,1,The penalty for matching [[Broken Heart]broken] tokens decreases to 6% of your current Affection per [[Broken Heart]broken] token matched.,
224de8c1d18e,item,1,The penalty for matching [[Broken Heart]broken] tokens decreases to 7% of your current Affection per [[Broken Heart]broken] token matched.,
edb56b5893d6,item,1,The penalty for matching [[Broken Heart]broken] tokens decreases to 8% of your current Affection per [[Broken Heart]broken] token matched.,
0db48e3716f9,item,1,The penalty for matching [[Broken Heart]broken] tokens decreases to 9% of your current Affection per [[Broken Heart]broken] token matched.,
296c5fdf0fcb,item,1,The perfect gift for a cat lady. Earn an additional +50% [[Hunie]hunie] while talking with her.,
c25249098366,item,1,The perfect gift for a cheerleader. Earn an additional +50% [[Hunie]hunie] while talking with her.,
6604c30c9b0e,item,1,The perfect gift for a goddess. Earn an additional +50% [[Hunie]hunie] while talking with her.,
01c37ede810f,item,1,The perfect gift for a japanese woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
fa2c1aae56a5,item,1,The perfect gift for a latina. Earn an additional +50% [[Hunie]hunie] while talking with her.,
45372fcc367c,item,1,The perfect gift for a mature woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
9ef187e7bf4a,item,1,The perfect gift for a nerdy girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
7cb53f75ea8c,item,1,The perfect gift for a nymphomaniac. Earn an additional +50% [[Hunie]hunie] while talking with her.,
ce716748c613,item,1,The perfect gift for a party girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
011b3c0073a8,item,1,The perfect gift for a spiritual girl. Earn an additional +50% [[Hunie]hunie] while talking with her.,
ae9b803fa953,item,1,The perfect gift for an extraterrestrial. Earn an additional +50% [[Hunie]hunie] while talking with her.,
a973acafc5b7,item,1,The perfect gift for an independant woman. Earn an additional +50% [[Hunie]hunie] while talking with her.,
b2e2392f0fb8,item,1,Upgrade 3 random Affection tokens to power tokens.,
6d00583a3070,item,1,Upgrade a select Affection token to a power token.,
1b8396e40ebd,item,1,Used for wiping your nose or cleaning up other various bodily fluids.,
e1819daac932,item,1,[[Flirtation]flirtation] token matches give an additional +100% Affection.,
f6a57a23135e,item,1,[[Flirtation]flirtation] token matches give an additional +200% Affection.,
91a436f049cf,item,1,[[Flirtation]flirtation] token matches give an additional +300% Affection.,
e73dde1bb184,item,1,[[Flirtation]flirtation] token matches give an additional +400% Affection.,
d6be9cf3680b,item,1,[[Flirtation]flirtation] token matches give an additional +500% Affection.,
4f0ffd13f9dd,item,1,[[Flirtation]flirtation] token matches give an additional +600% Affection.,
e36e61e0ef23,item,1,[[Romance]romance] token matches give an additional +100% Affection.,
c535a7529a84,item,1,[[Romance]romance] token matches give an additional +200% Affection.,
2f222e13df1d,item,1,[[Romance]romance] token matches give an additional +300% Affection.,
7e4825a2cb57,item,1,[[Romance]romance] token matches give an additional +400% Affection.,
53a617198212,item,1,[[Romance]romance] token matches give an additional +500% Affection.,
ce3d709dc2a7,item,1,[[Romance]romance] token matches give an additional +600% Affection.,
acc4c3f6ebd9,item,1,[[Sexuality]sexuality] token matches give an additional +100% Affection.,
e261982cd9bf,item,1,[[Sexuality]sexuality] token matches give an additional +200% Affection.,
ae039e98e5d4,item,1,[[Sexuality]sexuality] token matches give an additional +300% Affection.,
e0066ad0ce98,item,1,[[Sexuality]sexuality] token matches give an additional +400% Affection.,
9b8e2fd95e6c,item,1,[[Sexuality]sexuality] token matches give an additional +500% Affection.,
8588edf0c299,item,1,[[Sexuality]sexuality] token matches give an additional +600% Affection.,
c30fd1d4ab0b,item,1,[[Talent]talent] token matches give an additional +100% Affection.,
313b91038bfb,item,1,[[Talent]talent] token matches give an additional +200% Affection.,
d2dbdd9101a7,item,1,[[Talent]talent] token matches give an additional +300% Affection.,
abe960cf39a5,item,1,[[Talent]talent] token matches give an additional +400% Affection.,
10a1ff3dfc5d,item,1,[[Talent]talent] token matches give an additional +500% Affection.,
887887a5c96f,item,1,[[Talent]talent] token matches give an additional +600% Affection.,
c72176650078,message,1,"**Mission Log #1281: Attacked by another tentacle monster, of course. It's not all bad though, you kind of get used to it. <3",
cc626d0f5960,message,1,**Mission Log #347: I set a course for the Outherian sector in search of a galactic crime lord rumored to be hiding out there.,
aa0e4d7fd15c,message,1,**Mission Log #810: Escaped my prison cell aboard the Ladu federation mothership. Proceeded to kill everything.,
acbac6ea15dc,message,1,"40!!! I finally got to 40 pushups in one set! Omg I was sweating like a pig after that workout, lol! Next time, I'm going for 50!!",
6f48ea17b840,message,1,"Baha, look, I can almost fit this whole thing in. Practice makes perfect, lol! Maybe next time that'll be you... Yeah right!!!",
e8778cdc3b18,message,1,"Baha, look, I can almost fit this whole thing in. Practice makes perfect, lol! Too bad, I'd make such a good straight chick, haha!",
878817799200,message,1,"Before I forget... The ""Munie"" you earned during our date? You can use that to buy gifts, food and drinks using the store app on the HunieBee. It'll even detect which gifts the girl you're talking to prefers and will mark them with an icon. We've practically done all the work for you!",
0e95d5a5d382,message,1,Don't tell Kyu about this... but before I became goddess I used to dance at the love clubs. A girl has to pay her way through fairy school somehow!,
6eb22367cc7c,message,1,"Duuuude! I found your mega stash, bahaha! Hope you don't mind that I borrowed a few of the good ones.",
a3985d0e9891,message,1,"Every date you go on is gonna be more challenging than the last. If you don't improve your traits you're gonna blow it, trust me. You can use the ""Hunie"" you earn from interacting with girls to upgrade your traits using the traits app.",
e38c8e115bae,message,1,Fuck yes! I finally got the high score on this stupid game. I can't even tell you how many quarters I've lost to this thing.,
5e3d91fe5d33,message,1,"Good news! You can order items directly from us now. Just go to girl's collection screen in her profile and order from there. It'll cost you some serious Hunie though; 10,000 per order. Shipping between parallel dimensions isn't cheap!",
e47d0a4c1936,message,1,Ha! One date down; but you have quite a way to come if you're to have any hope of being with me!,
29019383a543,message,1,Haha I got so much free shit from this other bitch that's tryin' to bang me and then I sent her home alone! What a loser!,
493657d3c299,message,1,Haha I got so much free shit from this other loser that's tryin' to get it in and then I sent him home alone! What a pussy whipped bitch!,
11e0188679e8,message,1,"Hey beautiful, I really enjoyed our date... Here's a preview of what I might just have in store for you next time. ;)",
9c17b71a0b1f,message,1,Hey cutie! This is for you. <3<3<3 It's from my cam show last night. The boys are a big fan of that toy. ;) They also keep asking me to put a shoe on my head...,
773de603c29e,message,1,Hey cutie! This is for you. <3<3<3 It's from my cam show last night. The girls are a big fan of that toy. ;) They also keep asking me to put a shoe on my head...,
2b264ba49c02,message,1,"Hey handsome, I really enjoyed our date... Here's a preview of what I might just have in store for you next time. ;)",
e44600893496,message,1,"Hey, I took this for you, ya pervert. :) Hope it came out alright... it was hard to time it right on my phone!",
2a66c3b8490c,message,1,"Hey, just got out of the shower; was thinkin' about you. <3 I bet you wish the towel wasn't there! Lmao!",
3032d2ea1960,message,1,Holy fuck! I just discovered your washing machine. It's so... useful! I really really like the high setting. <3,
abc5976ae17d,message,1,How does this thing work... Hello!? Did you get my picture? It's me! I'm sleepin' in a tree! Hehehehe!,
a8ef57cd11b9,message,1,"I caught you staring at my butt btw! I thought maybe you'd like a closer look... Oops, did I get something else in there too? ;)",
2d8bf7c058e5,message,1,"I couldn't fall asleep last night for shit. I was reading all these creepypastas online and then I just kept hearing like, noises and shit. I’m so tired… -_-zZzZzzz",
9728abd8cf7c,message,1,"I know you can't really see it that well because there's a totally sexy fairy in the way, but this is where I live!",
b57e22f3ccd6,message,1,I love this picture! This is from a big game we had a couple weeks ago. I look soooooo cute! XD,
63db159f60e1,message,1,"I was baking some cupcakes and I got batter all over the place! Who's gonna help me clean up, huh? ;)",
da9bf2bb0445,message,1,"I'll make you a deal. Every time you give a girl a gift that she LOVES I'll have one of our interns send you a present too; something you can use on dates. Ahhh... I'm such a nice person. Err, fairy.",
309b5e115edb,message,1,I'm so excited! I just got signed to do a solo vid for a pretty popular site. They saw my banana set and had to have me!,
96a4e293d3ec,message,1,"Idk... I just... felt like sending this to you. Like, I like you n' stuff. Is it sexy? Idk, I hope you like it. ><;;",
00a1f799f4d3,message,1,It's so nice out this morning! We should go take a walk in the park one of these days. I'd love to have the company.,
781cdd916ca7,message,1,"Know how to use booze to your advantage! Usually girls will only drink at night when they're out, but the more hammered she is, the more ""Hunie"" you'll earn by talking with her or giving her gifts.",
bb97589ed9fa,message,1,"Look, it's me! I was about to board a plane for my morning shift. I forget what city this is from... Washington, maybe?",
54c826939b99,message,1,Master look! I'm just like the lady in those books you have under your bed! Hehehehe!,
fe9bc8936022,message,1,Master! Whatever you need I'm here for you! I'm just happy to be able to spend time with you!,
85487aa9fac0,message,1,Messages,
bf3949e506a9,message,1,Mmmm... I can't believe I'm actually sending this. >.< Do NOT let anybody else see this!! This is for YOUR eyes only! ^.^;,
e2a29532c7fc,message,1,Oh my... Kyu introduced me to your retractable shower head. It's magnificent. I may have no use for you after all!,
de79336dbadf,message,1,"Oh! You should come in for my yoga class someday! Don't worry, you won't be doing this; I take it easy on the beginners, hehe! :)",
6500149ee6cc,message,1,"Ohhh boy! I found your mega stash, bahaha! Hope you don't mind that I borrowed a few of the good ones.",
052daba8a4eb,message,1,"Ohhh! I love my boobs in this pic! Of all the pics of me out there on the internet, I think this one has to be my favorite. ;)",
29bbec86af17,message,1,"Omg! My bestie took this pic in class when I wasn't looking. Uh-oh, panty shot! >.<; So embarrassing...",
4377dd70eb98,message,1,"Pay attention to the appetite meter! A girl gets hungry standing around chatting all day. If she's hungry, check the store to see if there are any food items that she might like.",
7c34f0ec232c,message,1,"This is from one of the most intense matches I've ever had. I didn't win... u.u But, at least I was cuter than her. =D",
0d31b7971adb,message,1,Ugghhh... had to skip class today. I can't sit there and listen to some fucker talk about a bunch of shit nobody cares about for 3 hours.,
ad6918c55bb1,message,1,"Well fuck me! I finally won something at the casino. Great, now maybe I can put a tiny dent in my massive debt...",
fd5fff416d94,message,1,"Will you look at this? I'm such a hot teacher. =P No wonder so many girls register for my classes, hah!",
29aaa9565fbd,message,1,"Will you look at this? I'm such a hot teacher. =P No wonder so many guys register for my classes, hah!",
8555f1d8e1a4,message,1,"You're so close! Once your relationship with a girl is at four or more hearts, there's a good chance you can pull her home after the next date. Take her out at night though! That's the only way you're gonna pull it off.",
afb6f1b285cb,other,1,1 Cat Year,
bec5bb614094,other,1,"1,200,000 years",
edae5aa8f729,other,1,"1,640,210 miles",
5cea00dbc54a,other,1,10-12 hours,
b5b023e678eb,other,1,115 lbs,
d29e6c5dc7e5,other,1,116 lbs,
2024c53cac23,other,1,118 lbs,
43036d2cceb8,other,1,126 Fairy Years,
ee76312ba66e,other,1,14-16 hours,
417b1f49dcbb,other,1,14-16 years,
44a1b22fb761,other,1,2 Cat Years,
7049268e6864,other,1,2 Months,
e5d4bff7f280,other,1,20-22 years,
2751df33dc9a,other,1,"238,900 miles",
5cfcc5be2839,other,1,240 Fairy Years,
5fe489ddba7c,other,1,25 Years Old,
0223ce19ef36,other,1,3 Cat Years,
89cab85d8541,other,1,384 Fairy Years,
195afa144468,other,1,4 Months,
d9ee331133d8,other,1,"4,500,000,000 years",
e8f532e43fec,other,1,40 Years Old,
eddedee7322b,other,1,5 Feet 11 Inches,
a0fe017db695,other,1,6 Billion,
40c01b041332,other,1,6 Million,
c5b11e7a4e2f,other,1,6 Trillion,
